value,count
"air.texture|air.location_index|air.sample|air.arg_type_name|texture1d<float, sample>|air.arg_name|t0",192
"air.texture|air.location_index|air.sample|air.arg_type_name|texture1d_array<float, sample>|air.arg_name|t1",192
"air.texture|air.location_index|air.sample|air.arg_type_name|texture2d_array<float, sample>|air.arg_name|t3",192
"air.texture|air.location_index|air.read|air.arg_type_name|texture2d_ms<float, read>|air.arg_name|t4",192
"air.texture|air.location_index|air.sample|air.arg_type_name|texturecube<float, sample>|air.arg_name|t5",192
"air.texture|air.location_index|air.sample|air.arg_type_name|texturecube_array<float, sample>|air.arg_name|t6",192
"air.texture|air.location_index|air.read|air.arg_type_name|texture_buffer<float, read>|air.arg_name|t8",192
"air.texture|air.location_index|air.sample|air.arg_type_name|depth2d<float, sample>|air.arg_name|t9",192
"air.texture|air.location_index|air.sample|air.arg_type_name|depth2d_array<float, sample>|air.arg_name|t10",192
"air.texture|air.location_index|air.sample|air.arg_type_name|depthcube<float, sample>|air.arg_name|t11",192
"air.texture|air.location_index|air.sample|air.arg_type_name|depthcube_array<float, sample>|air.arg_name|t12",192
"air.texture|air.location_index|air.read|air.arg_type_name|texture1d<float, read>|air.arg_name|t13",192
"air.texture|air.location_index|air.read|air.arg_type_name|texture2d_array<float, read>|air.arg_name|t15",192
"air.texture|air.location_index|air.read|air.arg_type_name|texture3d<float, read>|air.arg_name|t16",192
"air.texture|air.location_index|air.write|air.arg_type_name|texture1d<float, write>|air.arg_name|t17",192
"air.texture|air.location_index|air.write|air.arg_type_name|texture2d<float, write>|air.arg_name|t18",192
"air.texture|air.location_index|air.write|air.arg_type_name|texture2d_array<float, write>|air.arg_name|t19",192
"air.texture|air.location_index|air.write|air.arg_type_name|texture3d<float, write>|air.arg_name|t20",192
"air.texture|air.location_index|air.read_write|air.arg_type_name|texture1d<float, read_write>|air.arg_name|t21",192
"air.texture|air.location_index|air.read_write|air.arg_type_name|texture2d<float, read_write>|air.arg_name|t22",192
"air.texture|air.location_index|air.read_write|air.arg_type_name|texture2d_array<float, read_write>|air.arg_name|t23",192
"air.texture|air.location_index|air.read_write|air.arg_type_name|texture3d<float, read_write>|air.arg_name|t24",192
"air.texture|air.location_index|air.sample|air.arg_type_name|texture2d<float, sample>|air.arg_name|t|air.arg_unused",178
air.clip_distance|air.clip_distance_array_size|air.arg_type_name|float|air.arg_name|cd,178
air.thread_position_in_grid|air.arg_type_name|uint|air.arg_name|t|air.arg_unused,178
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float2|air.arg_name|out,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float2|air.arg_name|inp,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float3|air.arg_name|out,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float3|air.arg_name|inp,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float4|air.arg_name|inp,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|half2|air.arg_name|out,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|half2|air.arg_name|inp,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|half3|air.arg_name|out,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|half3|air.arg_name|inp,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|half4|air.arg_name|out,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|half4|air.arg_name|inp,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int2|air.arg_name|out,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int2|air.arg_name|inp,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int3|air.arg_name|out,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int3|air.arg_name|inp,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int4|air.arg_name|out,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int4|air.arg_name|inp,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint2|air.arg_name|out,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint2|air.arg_name|inp,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint3|air.arg_name|out,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint3|air.arg_name|inp,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint4|air.arg_name|out,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint4|air.arg_name|inp,176
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float|air.arg_name|b,176
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_float2|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_float3|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_float4|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_half2|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_half3|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_half4|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_int2|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_int3|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_int4|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_uint2|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_uint3|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_uint4|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_short2|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_short3|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_short4|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_ushort2|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_ushort3|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_ushort4|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_char2|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_char3|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_char4|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_uchar2|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_uchar3|air.arg_name|inp,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_uchar4|air.arg_name|inp,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int|air.arg_name|data,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b0,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b1|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b2|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b3|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b4|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b5|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b6|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b7|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b8|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b9|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b10|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b11|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b12|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b13|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b14|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b15|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b16|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b17|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b18|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b19|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b20|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b21|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b22|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b23|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b24|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b25|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b26|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b27|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b28|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b29|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b30|air.arg_unused,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float|air.arg_name|a,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float|air.arg_name|in,170
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float|air.arg_name|b,170
air.buffer|air.buffer_size|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|n,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int2|air.arg_name|o,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int4|air.arg_name|o,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint2|air.arg_name|o,170
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint4|air.arg_name|o,170
air.visible_output|air.arg_type_name|int,168
air.visible_input|air.arg_type_name|int|air.arg_name|v,168
"air.texture|air.location_index|air.read|air.arg_type_name|texturecube<half, read>|air.arg_name|tex",164
"air.texture|air.location_index|air.read|air.arg_type_name|texturecube<int, read>|air.arg_name|tex",164
"air.texture|air.location_index|air.read|air.arg_type_name|texturecube<uint, read>|air.arg_name|tex",164
air.indirect_constant|air.location_index|air.arg_type_name|uint|air.arg_name|count,156
air.stage_in|air.location_index|air.arg_type_name|float4|air.arg_name|p|air.arg_unused,152
air.buffer|air.location_index|air.read_write|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|metal::_atomic|air.arg_name|counter,144
air.buffer|air.location_index|air.read_write|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|metal::_atomic|air.arg_name|icounter,144
air.buffer|air.location_index|air.read_write|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|AddressBox|air.arg_name|dev,144
air.buffer|air.location_index|air.read|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|AddressBox|air.arg_name|con,144
air.buffer|air.location_index|air.read_write|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|AddressBox|air.arg_name|tg,144
air.sampler|air.location_index|air.arg_type_name|sampler|air.arg_name|smp,144
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float3|air.arg_name|o,132
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|half3|air.arg_name|o,132
air.indirect_buffer|air.buffer_size|air.location_index|air.read|air.address_space|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|Args|air.arg_name|args,132
air.indirect_buffer|air.buffer_size|air.location_index|air.read|air.address_space|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|SharedArgs|air.arg_name|args,132
air.buffer|air.location_index|air.read|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float4|air.arg_name|params,132
air.buffer|air.buffer_size|air.location_index|air.read|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|Uniforms|air.arg_name|u,126
air.buffer|air.location_index|air.read_write|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|NestedLayout|air.arg_name|data,126
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|scratch,126
air.buffer|air.buffer_size|air.location_index|air.read|air.address_space|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|Ph|air.arg_name|p,120
air.buffer|air.buffer_size|air.location_index|air.read|air.address_space|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|Pi|air.arg_name|p,120
air.buffer|air.buffer_size|air.location_index|air.read|air.address_space|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|Ps|air.arg_name|p,120
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int|air.arg_name|dev,108
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int|air.arg_name|con,108
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int|air.arg_name|tg,108
air.instance_acceleration_structure|air.location_index|air.read|air.arg_type_name|acceleration_structure<instancing>|air.arg_name|accel,96
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int3|air.arg_name|o,88
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint3|air.arg_name|o,88
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float2|air.arg_name|o,88
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float4|air.arg_name|o,88
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|half2|air.arg_name|o,88
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|half4|air.arg_name|o,88
air.payload|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|Pay2|air.arg_name|p|air.arg_unused,56
air.threadgroup_position_in_grid|air.arg_type_name|uint|air.arg_name|tig|air.arg_unused,56
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float|air.arg_name|data,48
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_float2|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_float3|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_float4|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_half2|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_half3|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_half4|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_int2|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_int3|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_int4|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_uint2|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_uint3|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_uint4|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_short2|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_short3|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_short4|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_ushort2|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_ushort3|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_ushort4|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_char2|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_char3|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_char4|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_uchar2|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_uchar3|air.arg_name|inp,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|packed_uchar4|air.arg_name|inp,44
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int|air.arg_name|data,44
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b0,44
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float|air.arg_name|a,44
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float|air.arg_name|in,44
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float|air.arg_name|b,44
air.buffer|air.buffer_size|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|n,44
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int2|air.arg_name|o,44
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int4|air.arg_name|o,44
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint2|air.arg_name|o,44
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint4|air.arg_name|o,44
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b1,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b2,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b3,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b4,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b5,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b6,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b7,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b8,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b9,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b10,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b11,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b12,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b13,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b14,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b15,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b16,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b17,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b18,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b19,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b20,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b21,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b22,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b23,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b24,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b25,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b26,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b27,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b28,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b29,36
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b30,36
air.sampler|air.location_index|air.arg_type_name|sampler|air.arg_name|s|air.arg_unused,32
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float|air.arg_name|fout,28
air.clip_distance|air.arg_type_name|float|air.arg_name|cd,24
air.indirect_buffer|air.buffer_size|air.location_index|air.read|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|Args|air.arg_name|args,24
air.indirect_buffer|air.buffer_size|air.location_index|air.read|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|SharedArgs|air.arg_name|args,24
air.buffer|air.location_index|air.read|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float4|air.arg_name|params,24
