value,count
__HAVE_TEXTURE_WRITABLE_FROM_VERTEX__,1
__HAVE_DEPENDENT_THREADGROUP_ATTRIBUTE__,1
__HAVE_PROHIBIT_CXX11_DECL_SPEC_ATTRS__,1
__HAVE_RENDER_TARGET_ARRAY_INDEX__,1
__HAVE_UNBOXED_PACKED_VECTORS__,1
__HAVE_POSITION_INVARIANCE__,1
__HAVE_STENCIL_FEEDBACK__,1
__HAVE_PACKED_VECTOR_COMPONENTS__,1
__HAVE_MAX_TOTAL_THREADS_PER_THREADGROUP__,1
__HAVE_IMAGEBLOCK_CHAR_SLICES__,1
__HAVE_VIEWPORT_ARRAY_INDEX__,1
__HAVE_RENDER_TARGET_ARRAY_INDEX_IN_COMPUTE_KERNELS__,1
__HAVE_INCOMPLETE_POINTEE_TYPE_BUFFER_BINDING__,1
__HAVE_DEPENDENT_MAX_TOTAL_THREADS_PER_THREADGROUP_ATTRIBUTE__,1
__HAVE_RASTERIZATION_RATE__,1
__HAVE_VERTEX_AMPLIFICATION__,1
__HAVE_DEPENDENT_PATCH_ATTRIBUTE__,1
__HAVE_INDIRECT_WRITABLE_TEXTURES__,1
__HAVE_SIMDGROUP_INFO_IN_FRAGMENT_FUNCTIONS__,1
__HAVE_HOST_NAME__,1
__HAVE_FUNCTION_POINTERS__,1
__HAVE_BARYCENTRIC_COORD__,1
__HAVE_SIMDGROUP_BALLOT_VOTE_ULONG__,1
__HAVE_RECURSION_COMPUTE__,1
__HAVE_VISIBLE_FUNCTIONS__,1
__HAVE_FUNCTION_QUALIFICATION_CXX11_ATTRIBUTES__,1
__HAVE_PRIMITIVE_ID__,1
__HAVE_NESTED_STRUCT__,1
__HAVE_MTL_ACCELERATION_STRUCTURE_INSTANCE_OPTIONS__,1
__HAVE_SAMPLING_INTERPOLATION_QUALIFIER_STRUCTS__,1
__HAVE_RAYTRACING_RENDER__,1
__HAVE_VISIBLE_FUNCTION_TABLE_RENDER__,1
__HAVE_STITCHABLE_ATTRIBUTE__,1
__HAVE_RECURSION_RENDER__,1
__HAVE_GLOBAL_COMPUTE_BUILTIN_BINDINGS__,1
__HAVE_RAYTRACING_GET_CANDIDATE_CURVE_DISTANCE__,1
__HAVE_RAYTRACING_CURVES_HINTS__,1
